Country,WHOREGION,FLUREGION,Year,Week,SDATE,EDATE,SPEC_RECEIVED_NB,SPEC_PROCESSED_NB,AH1,AH1N12009,AH3,AH5,ANOTSUBTYPED,INF_A,BYAMAGATA,BVICTORIA,BNOTDETERMINED,INF_B,ALL_INF,ALL_INF2,TITLE
Peru,Region of the Americas of WHO,Tropical South America,2016,13,2016-03-28,2016-04-03,,156,0,50,1,,0,51,22,6,0,28,79,70,No Report
Peru,Region of the Americas of WHO,Tropical South America,2016,14,2016-04-04,2016-04-10,,137,0,34,4,,0,38,4,4,0,8,46,86,No Report
Peru,Region of the Americas of WHO,Tropical South America,2016,15,2016-04-11,2016-04-17,,155,0,24,1,,0,25,16,8,0,24,49,102,No Report
Peru,Region of the Americas of WHO,Tropical South America,2016,16,2016-04-18,2016-04-24,,118,0,18,3,,0,21,3,1,0,4,25,84,No Report
Peru,Region of the Americas of WHO,Tropical South America,2016,17,2016-04-25,2016-05-01,,160,0,24,7,,0,31,6,3,0,9,40,109,No Report
Peru,Region of the Americas of WHO,Tropical South America,2016,18,2016-05-02,2016-05-08,,129,0,20,8,,0,28,5,0,0,5,33,87,No Report
Peru,Region of the Americas of WHO,Tropical South America,2016,19,2016-05-09,2016-05-15,,125,0,7,0,,0,7,3,1,0,4,11,98,No Report
Peru,Region of the Americas of WHO,Tropical South America,2016,20,2016-05-16,2016-05-22,,136,0,15,2,,0,17,5,0,0,5,22,104,No Report
Peru,Region of the Americas of WHO,Tropical South America,2016,21,2016-05-23,2016-05-29,,134,0,14,1,,0,15,10,0,0,10,25,82,No Report
Peru,Region of the Americas of WHO,Tropical South America,2016,22,2016-05-30,2016-06-05,,125,0,10,2,,0,12,8,3,0,11,23,86,No Report
Peru,Region of the Americas of WHO,Tropical South America,2016,23,2016-06-06,2016-06-12,,107,0,11,0,,0,11,8,5,0,13,24,71,No Report
Peru,Region of the Americas of WHO,Tropical South America,2016,24,2016-06-13,2016-06-19,,123,0,22,1,,0,23,4,1,0,5,28,81,No Report
Peru,Region of the Americas of WHO,Tropical South America,2016,25,2016-06-20,2016-06-26,,148,0,22,0,,0,22,4,0,0,4,26,94,No Report
Peru,Region of the Americas of WHO,Tropical South America,2016,26,2016-06-27,2016-07-03,,94,0,20,0,,0,20,4,2,0,6,26,61,No Report
Peru,Region of the Americas of WHO,Tropical South America,2016,27,2016-07-04,2016-07-10,,184,0,20,1,,0,21,6,0,0,6,27,141,No Report
Peru,Region of the Americas of WHO,Tropical South America,2016,28,2016-07-11,2016-07-17,,133,0,6,0,,0,6,10,3,0,13,19,102,No Report
Peru,Region of the Americas of WHO,Tropical South America,2016,29,2016-07-18,2016-07-24,,123,0,4,1,,0,5,8,2,0,10,15,87,No Report
Peru,Region of the Americas of WHO,Tropical South America,2016,30,2016-07-25,2016-07-31,,82,0,7,1,,0,8,17,2,0,19,27,44,No Report
Peru,Region of the Americas of WHO,Tropical South America,2016,31,2016-08-01,2016-08-07,,119,0,3,1,,0,4,6,2,0,8,12,86,No Report
Peru,Region of the Americas of WHO,Tropical South America,2016,32,2016-08-08,2016-08-14,,88,0,8,1,,0,9,3,3,0,6,15,69,No Report
Peru,Region of the Americas of WHO,Tropical South America,2016,33,2016-08-15,2016-08-21,,68,0,2,2,,0,4,2,2,0,4,8,53,No Report
Peru,Region of the Americas of WHO,Tropical South America,2016,34,2016-08-22,2016-08-28,,96,0,1,0,,0,1,7,3,0,10,11,71,No Report
Peru,Region of the Americas of WHO,Tropical South America,2016,35,2016-08-29,2016-09-04,,62,0,4,0,,0,4,3,2,0,5,9,41,No Report
Peru,Region of the Americas of WHO,Tropical South America,2016,36,2016-09-05,2016-09-11,,74,0,1,1,,0,2,7,3,0,10,12,49,No Report
Peru,Region of the Americas of WHO,Tropical South America,2016,37,2016-09-12,2016-09-18,,62,0,2,1,,0,3,2,1,0,3,6,55,No Report
Peru,Region of the Americas of WHO,Tropical South America,2016,38,2016-09-19,2016-09-25,,53,0,3,1,,0,4,1,3,0,4,8,43,No Report
Peru,Region of the Americas of WHO,Tropical South America,2016,39,2016-09-26,2016-10-02,,63,0,3,1,,0,4,2,0,1,3,7,41,No Report
Peru,Region of the Americas of WHO,Tropical South America,2016,40,2016-10-03,2016-10-09,,54,0,0,3,,0,3,3,1,0,4,7,35,No Report
Peru,Region of the Americas of WHO,Tropical South America,2016,41,2016-10-10,2016-10-16,,77,0,2,2,,0,4,4,2,1,7,11,57,No Report
Peru,Region of the Americas of WHO,Tropical South America,2016,42,2016-10-17,2016-10-23,,62,0,1,4,,0,5,1,0,0,1,6,51,No Report
Peru,Region of the Americas of WHO,Tropical South America,2016,43,2016-10-24,2016-10-30,,67,0,2,3,,0,5,1,0,0,1,6,54,No Report
Peru,Region of the Americas of WHO,Tropical South America,2016,44,2016-10-31,2016-11-06,,62,0,1,6,,0,7,1,1,0,2,9,50,No Report
Peru,Region of the Americas of WHO,Tropical South America,2016,45,2016-11-07,2016-11-13,,55,0,2,10,,0,12,0,0,0,0,12,35,No Report
Peru,Region of the Americas of WHO,Tropical South America,2016,46,2016-11-14,2016-11-20,,86,0,0,6,,0,6,0,0,0,0,6,68,No Report
Peru,Region of the Americas of WHO,Tropical South America,2016,47,2016-11-21,2016-11-27,,49,0,1,6,,0,7,0,1,0,1,8,34,No Report
Peru,Region of the Americas of WHO,Tropical South America,2016,48,2016-11-28,2016-12-04,,48,0,0,1,,0,1,0,0,0,0,1,43,No Report
Peru,Region of the Americas of WHO,Tropical South America,2016,49,2016-12-05,2016-12-11,,66,0,0,11,,0,11,0,0,0,0,11,44,No Report
Peru,Region of the Americas of WHO,Tropical South America,2016,50,2016-12-12,2016-12-18,,39,0,1,3,,0,4,0,0,0,0,4,31,No Report
Peru,Region of the Americas of WHO,Tropical South America,2016,51,2016-12-19,2016-12-25,,51,0,0,5,,0,5,0,1,0,1,6,38,No Report
Peru,Region of the Americas of WHO,Tropical South America,2017,1,2017-01-02,2017-01-08,,35,0,1,4,,0,5,0,0,0,0,5,30,No Report
Peru,Region of the Americas of WHO,Tropical South America,2017,2,2017-01-09,2017-01-15,,49,0,2,2,,0,4,0,0,0,0,4,41,No Report
Peru,Region of the Americas of WHO,Tropical South America,2017,3,2017-01-16,2017-01-22,,48,0,5,2,,0,7,0,1,0,1,8,39,No Report
Peru,Region of the Americas of WHO,Tropical South America,2017,4,2017-01-23,2017-01-29,,58,0,0,4,,0,4,0,0,0,0,4,47,No Report
Peru,Region of the Americas of WHO,Tropical South America,2017,5,2017-01-30,2017-02-05,,55,0,0,4,,0,4,0,0,0,0,4,44,No Report
Peru,Region of the Americas of WHO,Tropical South America,2017,6,2017-02-06,2017-02-12,,48,0,0,1,,0,1,0,0,0,0,1,44,No Report
Peru,Region of the Americas of WHO,Tropical South America,2017,7,2017-02-13,2017-02-19,,47,0,0,2,,0,2,0,0,0,0,2,41,No Report
Peru,Region of the Americas of WHO,Tropical South America,2017,8,2017-02-20,2017-02-26,,38,0,0,1,,0,1,0,0,0,0,1,30,No Report
Peru,Region of the Americas of WHO,Tropical South America,2017,9,2017-02-27,2017-03-05,,38,0,0,1,,0,1,0,0,0,0,1,34,No Report
Peru,Region of the Americas of WHO,Tropical South America,2017,10,2017-03-06,2017-03-12,,40,0,0,2,,0,2,0,0,0,0,2,27,No Report
Peru,Region of the Americas of WHO,Tropical South America,2017,11,2017-03-13,2017-03-19,,38,0,0,1,,0,1,0,0,0,0,1,34,No Report
Peru,Region of the Americas of WHO,Tropical South America,2017,12,2017-03-20,2017-03-26,,57,0,0,0,,0,0,0,0,0,0,0,44,No Report
Philippines,Western Pacific Region of WHO,South-East Asia,2016,1,2016-01-04,2016-01-10,1,1,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2016,2,2016-01-11,2016-01-17,17,17,0,3,0,0,0,3,0,0,2,2,5,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2016,3,2016-01-18,2016-01-24,39,39,0,6,0,0,0,6,0,0,3,3,9,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2016,4,2016-01-25,2016-01-31,40,40,0,8,0,0,0,8,0,0,3,3,11,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2016,5,2016-02-01,2016-02-07,27,27,0,4,0,0,0,4,0,0,3,3,7,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2016,6,2016-02-08,2016-02-14,9,9,0,2,0,0,0,2,0,0,0,0,2,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2016,7,2016-02-15,2016-02-21,30,30,0,2,0,0,0,2,0,0,0,0,2,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2016,8,2016-02-22,2016-02-28,29,29,0,9,0,0,0,9,0,0,6,6,15,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2016,9,2016-02-29,2016-03-06,35,35,0,1,0,0,0,1,0,0,9,9,10,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2016,10,2016-03-07,2016-03-13,13,13,0,3,0,0,0,3,0,0,3,3,6,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2016,11,2016-03-14,2016-03-20,27,27,0,2,0,0,0,2,0,0,9,9,11,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2016,12,2016-03-21,2016-03-27,41,41,0,4,0,0,0,4,0,0,7,7,11,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2016,13,2016-03-28,2016-04-03,23,23,0,0,0,0,0,0,0,0,4,4,4,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2016,14,2016-04-04,2016-04-10,21,21,0,0,0,0,0,0,0,0,5,5,5,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2016,15,2016-04-11,2016-04-17,9,9,0,0,0,0,0,0,0,0,1,1,1,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2016,16,2016-04-18,2016-04-24,20,20,0,2,0,0,0,2,0,0,1,1,3,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2016,17,2016-04-25,2016-05-01,14,14,0,0,0,0,0,0,0,0,2,2,2,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2016,18,2016-05-02,2016-05-08,17,17,0,0,0,0,0,0,0,0,4,4,4,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2016,20,2016-05-16,2016-05-22,20,20,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2016,21,2016-05-23,2016-05-29,0,0,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2016,22,2016-05-30,2016-06-05,18,18,0,0,0,0,0,0,0,0,1,1,1,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2016,23,2016-06-06,2016-06-12,17,17,0,0,0,0,0,0,0,0,1,1,1,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2016,24,2016-06-13,2016-06-19,14,14,0,0,0,0,0,0,0,0,1,1,1,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2016,25,2016-06-20,2016-06-26,14,14,0,1,0,0,0,1,0,0,0,0,1,0,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2016,26,2016-06-27,2016-07-03,9,9,0,0,0,0,0,0,0,0,2,2,2,0,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2016,27,2016-07-04,2016-07-10,15,15,0,0,0,0,0,0,0,0,3,3,3,0,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2016,28,2016-07-11,2016-07-17,26,26,0,3,0,0,0,3,0,0,5,5,8,0,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2016,29,2016-07-18,2016-07-24,45,45,0,3,1,0,0,4,0,0,15,15,19,0,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2016,30,2016-07-25,2016-07-31,33,33,0,1,2,0,0,3,0,0,8,8,11,0,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2016,31,2016-08-01,2016-08-07,22,22,0,1,2,0,0,3,0,0,1,1,4,0,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2016,32,2016-08-08,2016-08-14,37,37,0,2,4,0,0,6,0,0,5,5,11,0,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2016,33,2016-08-15,2016-08-21,31,31,0,2,8,0,0,10,0,0,8,8,18,0,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2016,34,2016-08-22,2016-08-28,29,29,0,1,4,0,0,5,0,0,8,8,13,0,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2016,35,2016-08-29,2016-09-04,18,18,0,0,4,0,0,4,0,0,3,3,7,0,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2016,36,2016-09-05,2016-09-11,30,30,0,0,5,0,0,5,0,0,8,8,13,0,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2016,37,2016-09-12,2016-09-18,10,10,0,0,1,0,0,1,0,0,1,1,2,0,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2016,38,2016-09-19,2016-09-25,30,30,0,0,7,0,0,7,0,0,8,8,15,0,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2016,39,2016-09-26,2016-10-02,22,22,0,0,2,0,0,2,0,0,5,5,7,0,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2016,40,2016-10-03,2016-10-09,24,24,0,0,1,0,0,1,0,0,2,2,3,0,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2016,41,2016-10-10,2016-10-16,12,12,0,0,0,0,0,0,0,0,2,2,2,0,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2016,42,2016-10-17,2016-10-23,28,28,0,0,0,0,0,0,0,0,1,1,1,0,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2016,43,2016-10-24,2016-10-30,13,13,0,0,0,0,0,0,0,0,0,0,0,0,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2016,44,2016-10-31,2016-11-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2016,45,2016-11-07,2016-11-13,10,0,0,0,0,0,0,0,0,0,0,0,0,0,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2016,46,2016-11-14,2016-11-20,29,29,0,0,0,0,0,0,0,0,2,2,2,0,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2016,47,2016-11-21,2016-11-27,7,7,0,0,0,0,0,0,0,0,0,0,0,0,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2016,48,2016-11-28,2016-12-04,28,28,0,0,0,0,0,0,0,0,1,1,1,0,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2016,49,2016-12-05,2016-12-11,18,18,0,0,0,0,0,0,0,0,1,1,1,0,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2016,50,2016-12-12,2016-12-18,22,22,0,0,0,0,0,0,0,0,4,4,4,0,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2016,51,2016-12-19,2016-12-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2016,52,2016-12-26,2017-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2017,1,2017-01-02,2017-01-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2017,2,2017-01-09,2017-01-15,28,28,0,1,0,0,0,1,0,0,1,1,2,0,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2017,3,2017-01-16,2017-01-22,14,14,0,0,0,0,0,0,0,0,0,0,0,0,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2017,4,2017-01-23,2017-01-29,18,18,0,0,0,0,0,0,0,0,2,2,2,0,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2017,5,2017-01-30,2017-02-05,25,25,0,0,0,0,0,0,0,0,2,2,2,0,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2017,6,2017-02-06,2017-02-12,23,23,0,0,0,0,0,0,0,0,0,0,0,0,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2017,7,2017-02-13,2017-02-19,14,14,0,0,0,0,0,0,0,0,0,0,0,0,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2017,8,2017-02-20,2017-02-26,30,30,0,0,0,0,0,0,0,0,1,1,1,0,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2017,9,2017-02-27,2017-03-05,17,17,0,0,0,0,0,0,0,0,1,1,1,0,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2017,10,2017-03-06,2017-03-12,15,15,0,0,0,0,0,0,0,0,0,0,0,0,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2017,11,2017-03-13,2017-03-19,17,17,0,1,0,0,0,1,0,0,1,1,2,0,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2017,12,2017-03-20,2017-03-26,25,25,0,0,0,0,0,0,0,0,1,1,1,0,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2017,13,2017-03-27,2017-04-02,16,16,0,2,0,0,1,3,0,0,1,1,4,0,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2017,14,2017-04-03,2017-04-09,24,24,0,0,1,0,1,2,0,0,1,1,3,0,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2017,15,2017-04-10,2017-04-16,20,19,0,2,0,0,0,2,0,0,0,0,2,0,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2017,16,2017-04-17,2017-04-23,20,20,0,0,0,0,0,0,0,0,0,0,0,0,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2017,17,2017-04-24,2017-04-30,10,10,0,0,0,0,0,0,0,0,0,0,0,0,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2017,18,2017-05-01,2017-05-07,18,18,0,0,0,0,0,0,0,0,0,0,0,0,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2017,19,2017-05-08,2017-05-14,33,33,0,0,0,0,0,0,0,0,0,0,0,0,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2017,20,2017-05-15,2017-05-21,38,33,0,0,0,0,0,0,0,0,0,0,0,0,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2017,21,2017-05-22,2017-05-28,17,17,0,0,0,0,0,0,0,0,1,1,1,0,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2017,22,2017-05-29,2017-06-04,,,,,,,,0,,,,0,0,,No Report
Philippines,Western Pacific Region of WHO,South-East Asia,2017,23,2017-06-05,2017-06-11,,,,,,,,0,,,,0,0,,No Report
Poland,European Region of WHO,Eastern Europe,2016,1,2016-01-04,2016-01-10,38,76,0,2,0,0,0,2,0,0,0,0,2,,No Report
Poland,European Region of WHO,Eastern Europe,2016,2,2016-01-11,2016-01-17,51,102,0,2,0,0,12,14,0,0,0,0,14,,Sporadic
Poland,European Region of WHO,Eastern Europe,2016,3,2016-01-18,2016-01-24,73,146,0,6,0,0,8,14,0,0,6,6,20,,No Activity
Poland,European Region of WHO,Eastern Europe,2016,4,2016-01-25,2016-01-31,147,294,0,94,0,0,12,106,0,0,18,18,124,,Sporadic
Poland,European Region of WHO,Eastern Europe,2016,5,2016-02-01,2016-02-07,500,1000,6,326,2,0,56,390,0,0,80,80,470,,Local Outbreak
Poland,European Region of WHO,Eastern Europe,2016,6,2016-02-08,2016-02-14,844,1688,18,480,2,0,98,598,0,0,166,166,764,,Widespread Outbreak
Poland,European Region of WHO,Eastern Europe,2016,7,2016-02-15,2016-02-21,935,1870,2,490,0,0,144,636,0,0,210,210,846,,Regional Outbreak
Poland,European Region of WHO,Eastern Europe,2016,8,2016-02-22,2016-02-28,1044,2088,2,472,0,0,296,770,0,0,338,338,1108,,Regional Outbreak
Poland,European Region of WHO,Eastern Europe,2016,9,2016-02-29,2016-03-06,1019,2038,0,318,0,0,192,510,0,0,288,288,798,,Local Outbreak
Poland,European Region of WHO,Eastern Europe,2016,10,2016-03-07,2016-03-13,881,1762,0,220,2,0,132,354,0,0,304,304,658,,Local Outbreak
Poland,European Region of WHO,Eastern Europe,2016,11,2016-03-14,2016-03-20,635,1270,0,136,0,0,126,262,0,0,250,250,512,,Local Outbreak
Poland,European Region of WHO,Eastern Europe,2016,12,2016-03-21,2016-03-27,622,1244,0,198,0,0,64,262,0,0,158,158,420,,Local Outbreak
Poland,European Region of WHO,Eastern Europe,2016,13,2016-03-28,2016-04-03,327,654,0,64,0,0,34,98,0,0,108,108,206,,Local Outbreak
Poland,European Region of WHO,Eastern Europe,2016,14,2016-04-04,2016-04-10,307,614,0,60,0,0,40,100,0,0,84,84,184,,Local Outbreak
Poland,European Region of WHO,Eastern Europe,2016,15,2016-04-11,2016-04-17,161,322,0,24,0,0,26,50,0,0,24,24,74,,Sporadic
Poland,European Region of WHO,Eastern Europe,2016,16,2016-04-18,2016-04-24,150,300,0,12,0,0,24,36,0,0,30,30,66,,Sporadic
Poland,European Region of WHO,Eastern Europe,2016,17,2016-04-25,2016-05-01,100,200,0,8,0,0,2,10,0,0,14,14,24,,Sporadic
Poland,European Region of WHO,Eastern Europe,2016,18,2016-05-02,2016-05-08,44,88,0,6,0,0,0,6,0,0,0,0,6,,No Activity
Poland,European Region of WHO,Eastern Europe,2016,19,2016-05-09,2016-05-15,46,92,0,2,0,0,0,2,0,0,2,2,4,,No Report
Poland,European Region of WHO,Eastern Europe,2016,20,2016-05-16,2016-05-22,23,46,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Poland,European Region of WHO,Eastern Europe,2016,21,2016-05-23,2016-05-29,25,50,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Poland,European Region of WHO,Eastern Europe,2016,22,2016-05-30,2016-06-05,14,28,0,0,0,0,4,4,0,0,0,0,4,,No Activity
Poland,European Region of WHO,Eastern Europe,2016,23,2016-06-06,2016-06-12,19,38,0,2,0,0,2,4,0,0,0,0,4,,No Activity
Poland,European Region of WHO,Eastern Europe,2016,24,2016-06-13,2016-06-19,19,38,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Poland,European Region of WHO,Eastern Europe,2016,25,2016-06-20,2016-06-26,12,24,0,0,0,0,2,2,0,0,0,0,2,,No Activity
Poland,European Region of WHO,Eastern Europe,2016,26,2016-06-27,2016-07-03,6,12,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Poland,European Region of WHO,Eastern Europe,2016,27,2016-07-04,2016-07-10,27,54,0,0,0,0,6,6,0,0,0,0,6,,No Activity
Poland,European Region of WHO,Eastern Europe,2016,28,2016-07-11,2016-07-17,9,18,0,0,0,0,0,0,0,0,2,2,2,,No Activity
Poland,European Region of WHO,Eastern Europe,2016,29,2016-07-18,2016-07-24,6,12,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Poland,European Region of WHO,Eastern Europe,2016,30,2016-07-25,2016-07-31,11,22,0,0,0,0,6,6,0,0,0,0,6,,No Activity
Poland,European Region of WHO,Eastern Europe,2016,31,2016-08-01,2016-08-07,4,8,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Poland,European Region of WHO,Eastern Europe,2016,32,2016-08-08,2016-08-14,10,16,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Poland,European Region of WHO,Eastern Europe,2016,33,2016-08-15,2016-08-21,12,24,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Poland,European Region of WHO,Eastern Europe,2016,34,2016-08-22,2016-08-28,15,30,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Poland,European Region of WHO,Eastern Europe,2016,35,2016-08-29,2016-09-04,11,22,0,2,2,0,0,4,0,0,0,0,4,,No Activity
Poland,European Region of WHO,Eastern Europe,2016,36,2016-09-05,2016-09-11,9,18,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Poland,European Region of WHO,Eastern Europe,2016,37,2016-09-12,2016-09-18,15,30,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Poland,European Region of WHO,Eastern Europe,2016,38,2016-09-19,2016-09-25,12,24,0,0,0,0,2,2,0,0,0,0,2,,No Activity
Poland,European Region of WHO,Eastern Europe,2016,39,2016-09-26,2016-10-02,15,30,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Poland,European Region of WHO,Eastern Europe,2016,40,2016-10-03,2016-10-09,,17,0,0,0,,0,0,0,0,0,0,0,,No Report
Poland,European Region of WHO,Eastern Europe,2016,41,2016-10-10,2016-10-16,,18,0,0,0,,0,0,0,0,0,0,0,,No Report
Poland,European Region of WHO,Eastern Europe,2016,42,2016-10-17,2016-10-23,,34,0,0,0,,0,0,0,0,0,0,0,,No Report
Poland,European Region of WHO,Eastern Europe,2016,43,2016-10-24,2016-10-30,,21,0,0,0,,0,0,0,0,0,0,0,,No Report
Poland,European Region of WHO,Eastern Europe,2016,44,2016-10-31,2016-11-06,,27,0,0,0,,1,1,0,0,0,0,1,,No Report
Poland,European Region of WHO,Eastern Europe,2016,45,2016-11-07,2016-11-13,,26,0,0,0,,1,1,0,0,0,0,1,,No Report
Poland,European Region of WHO,Eastern Europe,2016,46,2016-11-14,2016-11-20,,32,0,0,0,,0,0,0,0,0,0,0,,No Report
Poland,European Region of WHO,Eastern Europe,2016,47,2016-11-21,2016-11-27,,32,0,0,0,,0,0,0,0,0,0,0,,No Report
Poland,European Region of WHO,Eastern Europe,2016,48,2016-11-28,2016-12-04,,44,0,0,0,,0,0,0,0,0,0,0,,No Report
Poland,European Region of WHO,Eastern Europe,2016,49,2016-12-05,2016-12-11,,44,0,0,0,,2,2,0,0,0,0,2,,No Report
Poland,European Region of WHO,Eastern Europe,2016,50,2016-12-12,2016-12-18,,55,0,0,1,,5,6,0,0,2,2,8,,No Report
Poland,European Region of WHO,Eastern Europe,2016,51,2016-12-19,2016-12-25,,65,0,0,0,,11,11,0,0,0,0,11,,No Report
Poland,European Region of WHO,Eastern Europe,2016,52,2016-12-26,2017-01-01,,92,0,0,1,,15,16,0,0,0,0,16,,No Report
Poland,European Region of WHO,Eastern Europe,2017,1,2017-01-02,2017-01-08,,180,0,0,8,,75,83,0,0,1,1,84,,No Report
Poland,European Region of WHO,Eastern Europe,2017,2,2017-01-09,2017-01-15,,284,0,0,24,,112,136,0,0,2,2,138,,No Report
Poland,European Region of WHO,Eastern Europe,2017,3,2017-01-16,2017-01-22,,429,0,0,39,,230,269,0,0,1,1,270,,No Report
Poland,European Region of WHO,Eastern Europe,2017,4,2017-01-23,2017-01-29,,509,0,0,63,,217,280,0,0,0,0,280,,No Report
Poland,European Region of WHO,Eastern Europe,2017,5,2017-01-30,2017-02-05,,392,0,0,33,,158,191,0,0,0,0,191,,No Report
Poland,European Region of WHO,Eastern Europe,2017,6,2017-02-06,2017-02-12,,366,0,0,17,,142,159,0,0,2,2,161,,No Report
Poland,European Region of WHO,Eastern Europe,2017,7,2017-02-13,2017-02-19,,346,0,0,28,,110,138,0,0,3,3,141,,No Report
Poland,European Region of WHO,Eastern Europe,2017,8,2017-02-20,2017-02-26,,275,0,0,0,,107,107,0,0,0,0,107,,No Report
Poland,European Region of WHO,Eastern Europe,2017,9,2017-02-27,2017-03-05,,179,0,0,1,,59,60,0,0,5,5,65,,No Report
Poland,European Region of WHO,Eastern Europe,2017,10,2017-03-06,2017-03-12,,159,0,0,11,,25,36,0,0,2,2,38,,No Report
Poland,European Region of WHO,Eastern Europe,2017,11,2017-03-13,2017-03-19,,91,0,0,1,,11,12,0,0,1,1,13,,No Report
