NPI,Entity Type Code,Provider Organization Name (Legal Business Name),Provider Last Name (Legal Name),Provider First Name,Provider Middle Name,City,State
1184959322,1,,BEERMAN,SUSAN,ROTH,NYACK,NY
1073792701,1,,PEREZ,LETICIA,SANCHEZ,LOS ANGELES,CA
1073683553,2,"CHAPTERS HEALTH PALLIATIVE CARE, LLC",,,,TEMPLE TERRACE,FL
1881073625,1,,ALDAYOUB,WISSAM,,ATLANTA,GA
1659833796,1,,MCCALL,MEAGAN,,TULSA,OK
1568924603,1,,TRAIN,JENNIFER,THERESA,PATCHOGUE,NY
1215278460,2,SERENITY EMS LLC,,,,DALLAS,TX
1477015519,1,,MARSHALL,BRITTANY,,PLATTSBURGH,NY
1386106425,1,,SOLINAP,GRETA,MARIE,SAN FRANCISCO,CA
1003378142,2,"ETERNAL GRACE HOSPICE, INC.",,,,VAN NUYS,CA
1912469057,1,,JORDAN,ADELE,ANDREA,CHARLOTTE,NC
1821550963,1,,ALLEN,GRACE,,KENNEWICK,WA
1730641879,1,,MUJAKOVIC,ARIEL,JADE,WAYNESBORO,TN
1649732785,1,,CONKLE,JAYMIE,,INDIANAPOLIS,IN
1558823690,1,,HARRIS,CIERRA,S,RICHMOND,VA
1467914507,1,,REEVES,LAURA,,LITTLE ROCK,AR
1376005413,2,"MILLENIUM CARE, INC",,,,PIKESVILLE,MD
1053811919,1,,WHITE,KATHERINE,,PHILADELPHIA,PA
1730644873,1,,ULZHEIMER,JACLYN,EMMA,OLD TAPPAN,NJ
1114971223,1,,JOHNSTON,BRAD,M,FORT WAYNE,IN
1003806977,1,,DESHPANDE,SMITA,V,PHILADELPHIA,PA
1891140554,1,,HARWARD,ELEANOR,,DOWNERS GROVE,IL
1265896518,1,,WARD,SARAH,,ALBANY,NY
1053651448,2,"MERCY CLINICS, INC",,,,DES MOINES,IA
1144718255,1,,REMY,RHEADON,,COLUMBUS,OH
1467601997,1,,REAGLE,JOSHUA,W.,ANN ARBOR,MI
1043502743,2,"MERCY CLINICS, INC",,,,DES MOINES,IA
1588658579,1,,SENSOR,STACEY,L,LAKE MARY,FL
1285196329,1,,EL GHOUAYEL,MAYA,,TUCSON,AZ
1093277139,1,,ANDRING,NICHOLAS,,SNOHOMISH,WA
1902368046,1,,CUDONE,DANIELLE,,ROCK HALL,MD
1336605898,1,,KAJIC,JOHN,ANTHONY,DILLSBURG,PA
1811459951,1,,HALLINAN,LAYLA,,LUDLOW,MA
1720540867,1,,LAM,JONATHAN,KENDRICK,NEW ORLEANS,LA
1639631773,1,,FAZ,ANTONIO,AURELIO,LAREDO,TX
1548722689,1,,PENDARVIS,CHRISTY,LYNN,VALENCIA,PA
1457813594,1,,COLEMAN,SHARON,,PHOENIX,AZ
1366904401,1,,DELA PENA,CASSEY,BEA,LAFAYETTE,CA
1275095317,1,,BORDELON,RACHEL,ANN EHRLICH,TAMPA,FL
1184186223,1,,OBERLIN,AUSTIN,,UPPER ARLINGTON,OH
1992267033,1,,VINCENT,MISHAYLA,,LAKE CHARLES,LA
1801358940,1,,JURGENSEN,MARLA,,SAINT HELENS,OR
1710449855,1,,JUDGE,CAROLYN,GEORGEANNE,BETHESDA,MD
1629530761,1,,BOONE,RYAN,M,PORTLAND,OR
1538621677,2,"SACO BAY ORTHOPAEDIC AND SPORTS PHYSICAL THERAPY, INC",,,,MECHANICSBURG,PA
1447712583,1,,HOANG,THAO,,ANAHEIM,CA
1356803498,1,,PEEK,JAMES,NOLAN,BETHESDA,MD
1265994305,1,,CONGDON,JODI,GORDON,FOXBORO,MA
1174085211,1,,HOLLEMAN,LOGAN,,OAK HARBOR,WA
1083176127,1,,ROSS,MARK,GRIFF,REYNOLDSBURG,OH
1891257937,1,,ROSATI,MICHELE,A,BROOKLYN,NY
1124496930,1,,BONNYCASTLE,CYNTHIA,,HUNTINGTON BEACH,CA
1811354376,1,,DORVAL,ALYSSA,,MOUNT LAUREL,NJ
1154754273,2,WALGREEN CO,,,,DANVILLE,IL
1023456241,2,"MERCY CLINICS, INC",,,,DES MOINES,IA
1366471641,1,,KEYT,RACHEL,E,JOHNSON CITY,TN
1003096405,2,"MERCY CLINICS, INC",,,,DES MOINES,IA
1700348844,1,,MECHALEY,TAYLOR,JOSEPH,RAPID CITY,SD
1619439759,2,BRENNAN CHIROPRACTIC LLC,,,,LEES SUMMIT,MO
1528520665,1,,IBE,MARK,RON,WOODRIDGE,IL
1437611571,1,,GOMEZ,JESSE,,LOS ANGELES,CA
1174921662,1,,ROSS,KRISTIN,,SCITUATE,MA
1265646822,1,,NEELY,SARAH,D,CLARKSTON,GA
1174908826,1,,YAMAMOTO,CARRIE,LYNN,RENO,NV
1912227257,2,JOHN P YERMIAN MD INC,,,,VAN NUYS,CA
1093150856,1,,IREGUI,CHIARINA,M,GIG HARBOR,WA
1962497149,1,,PARK,KERRY,,LOS ANGELES,CA
1255824959,1,,BANES,GWENDOLYN,,EL CAJON,CA
1346687423,1,,THOMAS,AMANDA,SHARON,JONESBORO,AR
1346702487,1,,EBARB,JILL,,SAN ANTONIO,TX
1255893392,1,,TWAM,YARA,S.,TAMPA,FL
1073075115,1,,DALY,LORRAINE,,DEERFIELD BEACH,FL
1982166021,1,,GIMENO,PATRICK,,SAN FRANCISCO,CA
1790247831,1,,GUERRERO,ESTEBAN,ALBERTO,OAK PARK,IL
1609338748,1,,BONETT,WYNDHAM,,BIRMINGHAM,AL
1518429653,2,"NADER KALANTAR, M.D., INC.",,,,SAN DIMAS,CA
1427510569,1,,ULLRICH,DEBRA,AN,SAGINAW,MI
1336601475,1,,RAYMOND-BIAGGI,CHRISTINE,,BAYAMON,PR
1245792381,1,,CHRISTIANSEN,SEAN,LARRY,LAS VEGAS,NV
1154883296,1,,SERRANO,VIANEY,JAIMAR,CHICO,CA
1063974103,1,,GORDON,JASMINE,,FARMINGTON HILLS,MI
1972065019,1,,KIDWAI,NEIHA,,FARMINGTON,CT
1881156925,1,,SOE,KATIE,K,HOUSTON,TX
1558743849,2,"STONERISE SERVICES, LLC",,,,MORGANTOWN,WV
1861939951,1,,IRVIN,ANGELA,,EAGLE RIVER,AK
1053721100,2,"MERCY CLINICS, INC",,,,DES MOINES,IA
1467745240,1,,ESHO,ADENIKE,TITILAYO,MIDLAND,TX
1518433127,1,,TIWARI,RICHA,,SANTA MARIA,CA
1396195194,1,,CARLISLE,BRANDON,,KANSAS CITY,KS
1801350160,1,,NGUYEN,LEAH,ANH,SAINT LOUIS,MO
1699237735,1,,JONES,TENEA,,FARMINGTON HILLS,MI
1508328642,1,,MARTIN,JOSHUA,,GAINESVILLE,FL
1417419557,1,,YOST,WANDA,ELAINE,MECHANICSBURG,PA
1326500463,1,,WALKER,MARIA,,GAINESVILLE,FL
1235691379,2,"SNY CARE OF NY, LLC",,,,NASHVILLE,TN
1144782285,1,,MARTIN,YVONNE,MICHELLE,MIAMI,FL
1053873190,1,,GARCIA,JOSE,MISAEL,LAREDO,TX
1962964007,1,,PHILLIPS,TIARA,AMBER,FORT MYERS,FL
1871055913,1,,MOSER,LACEY,,BIG STONE CITY,SD
1780146829,2,JB HEALTHCARE,,,,AVONDALE,AZ
1598227639,2,"SNY CARE OF NY IV, LLC",,,,NASHVILLE,TN
1407318546,2,LS SAN SABA OPERATOR LLC,,,,LOS ANGELES,CA
1316409451,1,,HERRICK,ALEENA,,ROSWELL,GA
1225590367,1,,STROSCHEIN,KEVIN,,SEATTLE,WA
1134681273,1,,BINMOHAMED,HASSAN,MOHAMED,SAN DIEGO,CA
1063438638,2,"MERCY CLINICS, INC",,,,DES MOINES,IA
1114123221,1,,ESTES,CHRISTOPHER,,PORTLAND,OR
1356478069,1,,JOHNSTON,ROBERT,BRIAN,SACRAMENTO,CA
1780624023,1,,GRANDA,ANTONIO,M,NASHVILLE,TN
1245709799,2,"POSITIVE IMPACT HEALTH CENTERS, INC.",,,,DULUTH,GA
1609295245,1,,WEMLINGER,SARA,ELIZABETH,THE VILLAGES,FL
1700344991,2,"MINIMALLY INVASIVE NEUROSURGERY OF TEXAS, PLLC",,,,PLANO,TX
1649603895,1,,MIZE,TANDI,JEAN,OKLAHOMA CITY,OK
1710996855,1,,CHEEMA,PAVITAR,S,ZEPHYRHILLS,FL
1992094700,1,,JONES,MARGARET,WADE,NASHVILLE,TN
1598735334,1,,AGUILERA,MIGUEL,ANGEL,NEW ORLEANS,LA
1124537824,1,,THOGMARTIN,PAMELA,,EAGLE POINT,OR
1174008155,2,THOUGHTFUL ENDEAVORS COUNSELING LLC,,,,KALISPELL,MT
1043772189,1,,MCDERMOTT,AMBER,JO,CANTON,OH
1952863094,2,"MYEYEDR OPTOMETRY OF OHIO, LLC",,,,VIENNA,VA
1861954901,1,,DRAIM,KYLE,ANTON,ANAHEIM,CA
1770045817,1,,O'MALLEY,CHRISTINA,,CLEVELAND,OH
1689136723,1,,DONAHOE,KELLY,W.,GREENFIELD,MA
1497217533,1,,FRIEDMAN,ALEC,ROBERT,NEW YORK,NY
1306308440,2,SERENITY THERAPY SERVICES PLLC,,,,FLUSHING,MI
1215499355,1,,SCHULTZ,BRANDEN,,BIG STONE CITY,SD
1124580261,1,,TOWNSEND,BARBARA,RUTH,BAKERSFIELD,CA
1033671177,1,,PALACIOS,CARLOS,,LOS ANGELES,CA
1942762083,1,,FOX,ASHLEY,NICHOLE,COLUMBUS,OH
1851853998,1,,KELLY,SHAKIA,,TAMIMENT,PA
1760944805,1,,CALL,ZACHARY,THOMAS,SACRAMENTO,CA
1205804101,2,MID-COLUMBIA MEDICAL CENTER,,,,THE DALLES,OR
1730641937,1,,KERST,JEFFREY,,HOT SPRINGS,AR
1225371628,1,,ALVARADO,DAVID,EARL,FORT WORTH,TX
1710482922,1,,GO,ANDREW,CHING-ZHONG,MAYWOOD,IL
1629435938,1,,PAYNE,FRANKIE,DARLENE,YORK,PA
1629175336,2,"OBSTETRIX MEDICAL GROUP OF CALIFORNIA, A PROFESSIONAL CORPORATION",,,,LOS ANGELES,CA
1285825182,2,WALGREEN CO,,,,DANVILLE,IL
1679035711,2,"GREAT LAKES COUNSELING SERVICES,PLLC",,,,CLIO,MI
1588126627,2,DOUGLAS MURPHY LPC PLLC,,,,PHOENIX,AZ
1497217541,2,MDL COUNSELING,,,,CHESAPEAKE,VA
1306308457,1,,FOSS,BROOKE,,BIG STONE CITY,SD
1124580279,1,,RYBALKO,ELLONNA,,SEATTLE,WA
1033671185,1,,SLAYTON-LOPEZ,ROBYN,MARIE,ESCONDIDO,CA
1942762091,1,,JAIN,RASHMI,,NEW YORK,NY
1851853907,2,ACG THERAPY SERVICES,,,,SAGINAW,MI
1760944813,1,,WALLACE,DONALD,MCKINNEY,ANAHEIM,CA
1679035729,1,,LIAN,EVAN,NICHOLAS,SACRAMENTO,CA
1942769914,1,,GRIFFIN,LAUREN,NICOLE,GREENVILLE,SC
1588126635,1,,JOHNSON,ADAM,B,BIRMINGHAM,AL
1396207445,1,,VILLAROSA,REMEDIOS LINA,CLAVEL,LOS ANGELES,CA
1205398351,1,,RABIN,CARLY,JENNIFER,WASHINGTON,DC
1114489267,1,,BAYER,LAUREN,KRISTI,DENTON,TX
1023570173,1,,GADES,NICOLE,,BIG STONE CITY,SD
1932661089,2,ATTENTIVE CARE CORP,,,,FT LAUDERDALE,FL
1841752995,1,,TREBINO,CARL,JOSEPH,SEATTLE,WA
1750843801,1,,PETERS,JUSTIN,,LITTLETON,CO
1669934717,2,"ISLAND PHYSICIAN MANAGEMENT, LLC",,,,GUAYNABO,PR
1578025623,1,,RODRIGUEZ,VANESSA,,ANAHEIM,CA
1487116539,1,,TAYLOR,MADDISON,,LANDOVER,MD
1295297349,1,,HENRY,HOLLY,L,TACOMA,WA
1104388255,1,,KAFELE,KHARI,RASHAAD,SACRAMENTO,CA
1437504743,1,,HARRIS,KAMARIA,,KANSAS CITY,MO
1144720665,2,EDNA HEALTH,,,,CLOVIS,CA
1811392343,1,,ROSADO-JIMENEZ,ADRIANA,VIRGINIA,CHARLOTTE,NC
1225122096,1,,WEBBER,ELAINE,DEBORAH,FARMINGTON,MI
1164984209,1,,USELMAN,JEFFREY,RAYMOND,FAYETTEVILLE,NC
1548252752,1,,MEGAHY,MOHAMED,SALEH,BELLEVILLE,IL
1013479161,1,,AUYEUNG,TAMMY,,SAN FRANCISCO,CA
1922560077,1,,NUNEZ,SAMIRA,LISSETTE,BERWYN,IL
1831651983,2,DR. ANNIE LE OD INC,,,,JURUPA VALLEY,CA
1740742899,1,,OGUNSANWO,CHRISTIANA,O,ANAHEIM,CA
1770770851,1,,LUNSFORD,LISA,JOY,DALLAS,TX
1558826313,1,,ALEMAN,STEVEN,,TOA ALTA,PR
1417131160,2,WALGREEN CO,,,,DANVILLE,IL
1588758270,1,,WEISER,KIRSTEN,TEANEY,FORT WAYNE,IN
1861727042,1,,STOKES,MICHELLE,T,SPRING HILL,FL
1063438729,2,"MERCY CLINICS, INC",,,,DES MOINES,IA
1063496982,1,,MCCORMICK,MICHAEL,J,MILFORD,MA
1184767915,1,,WILLIAMS,ERICA,,GASTONIA,NC
1548441579,1,,VASQUEZ,LIDIA,RIVERA,RIVERSIDE,CA
1659833705,1,,SMITH,LEAH,,ANAHEIM,CA
1568924611,1,,THISTLETHWAITE,IAN,DANIEL,CHARLESTON,WV
1477015527,1,,ARASTU,ASAD,HUSAIN,PORTLAND,OR
1386106433,1,,APPLEGATE,CHYANNA,,YOUNGSTOWN,OH
1194287243,1,,DIETZ,SHEILA,DAWN,SEATTLE,WA
1003378159,1,,FISK,CAMERON,,STANFORD,CA
1912469065,1,,PENTZ,KYLE,MATTHEW,CANTON,OH
1821550971,1,,DETORRES,ALISHA,N,WOODINVILLE,WA
1215499363,1,,HANNA,COURTNEY,,ANN ARBOR,MI
1225311665,1,,MOHAMAD,BASHAR,NASOUR,DETROIT,MI
1134310113,2,WALGREEN CO,,,,DANVILLE,IL
1386980761,1,,JACKY,WHITNEY,KATHLEEN,WALLA WALLA,WA
1780948737,1,,PHAM,TAM DAN,NGUYEN,HOUSTON,TX
1467706010,1,,GRAZIANO,COLLEEN,A,BLOOMFIELD,CT
1063752459,2,"MERCY CLINICS, INC",,,,DES MOINES,IA
1821520727,1,,CHANG,JULIE,HAEJUNG,MALDEN,MA
1326500745,1,,SULTANA,RAMSHA,,NEWPORT NEWS,VA
1730641887,1,,SOLFEST,JESSICA,,MADISON,WI
1649732793,1,,VALENZUELA,MARSHA,ROSE,SPOKANE,WA
1558823609,1,,COPLEY,ANN,HUNT,WASHINGTON,NC
1467914515,1,,OLSON,DANIEL,KEITH,CREEDMOOR,NC
1376005421,1,,REYNOLDS,ELIZABETH,LEANE,AUBURN,AL
1285196337,1,,QUERIDO,JAILENE,LAGMAY,IRVINE,CA
1093277147,1,,THURSTON,KAITLIN,SUE,ANAHEIM,CA
1902368053,2,"EYE HOPE CLINIC, LLC",,,,MIAMI,FL
1811459969,1,,SCHWARZ,SARAH,,GLEN ROCK,PA
1639631781,1,,KEITH,APRIL,,OKLAHOMA CITY,OK
1548722697,1,,ROBERTSON,BRANDI,JO,MUSKEGON,MI
1457813503,1,,BOCAILLE,WENDY,,MIAMI,FL
1366904419,1,,JOHNSON,JOSEPH,HENRY,LUBBOCK,TX
1275095325,1,,PODRAT,JERICA,,HOUSTON,TX
1184186231,1,,MORRIS,JASON,,TOLEDO,OH
1376923037,1,,DARNELL,ASHLEY,,WALNUT CREEK,CA
1609282862,1,,BROWNE,KATHERINE,L,IOWA CITY,IA
1871879270,1,,QUINN,SHANNON,COLLEEN,NORTH CANTON,OH
1972772101,2,WALGREEN CO,,,,DANVILLE,IL
1992267041,1,,YOUNG,CYNTHIA,,GAINESVILLE,FL
1801358957,1,,YERRAM,NIKITHA,,MARLBORO,NJ
1710449863,1,,WINDLEY,SUSAN,,ALEXANDRIA,VA
1073552840,1,,RENALDO,THOMAS,J,PHILADELPHIA,PA
1023129582,1,,LARUSSA,FRANK,PAUL,BIRMINGHAM,AL
1073853461,2,"MERCY CLINICS, INC",,,,DES MOINES,IA
1104200062,1,,NAKAD-RODRIGUEZ,DIANA,PATRICIA,CHARLOTTE,NC
1033113675,1,,SARNA,ACHAL,,HOUSTON,TX
1992134472,2,ALTA VISTA MENTAL HEALTH LLC,,,,RENO,NV
1629530779,1,,ESLAMI-AMIRABADI,MANIZHE,,FRESNO,CA
1538621685,2,"KARLENE GUASTEFERRO DDS MOBILE / TELEDENTISTRY, INC.",,,,SMYRNA,TN
1447712591,1,,HERAVI,MONA,,BRONX,NY
1356803407,1,,BANDESHA,HARMANPREET,,YONKERS,NY
1326225277,2,WALGREEN CO,,,,DANVILLE,IL
1235605262,1,,OXFORD,DAWN,ANN,BAKERSFIELD,CA
1700856788,2,KV CONSULTANTS & ASSOCIATES INC,,,,FAYETTEVILLE,NC
1811342926,1,,FIORINI,FRANCHESCA,,NAPERVILLE,IL
1023143674,1,,KO,JACK,VAN,YORK,PA
1194217786,1,,BONILLA,KARELYN,G,CAMBRIDGE,MA
1598219065,1,,ORTIZ,GABRIELLE,,SAN FRANCISCO,CA
1679047955,2,NEBRASKA HEALTH AND WELLNESS CLINIC LLC,,,,NORFOLK,NE
1376786798,1,,BOOKWALTER,CANDICE,ANNE,ROCHESTER,MN
1265994313,1,,JACKSON,JERRY,SCOTT,ROUND ROCK,TX
1174085229,1,,BREDENKAMP,TRACI,ANN,O FALLON,MO
1083176135,1,,MYERS,BRITTANY,,CANAL WINCHESTER,OH
1891257945,1,,RAMIREZ,DORA,,ANAHEIM,CA
1700348851,1,,UNDERBERG,DANIEL,LAWRENCE,CHICAGO,IL
1619439767,1,,ZAIDI,SYEDA,,FRESNO,CA
1528520673,1,,ETRINGER,JAMIE,B,CLARKSVILLE,TN
1437611589,1,,TAYLOR,COLLEEN,DIANE,GREENVILLE,NC
1346702495,1,,CARLIN,NATALIE,,SEATTLE,WA
1255893301,1,,SURPRISE,TAYLOR,MAKANA,CHANDLER,AZ
1164984217,1,,HIBBS,MATTHEW,JOSEPH,HOLLYWOOD,FL
1821029877,1,,HIGGINS,ANGELA,DAWN,MURFREESBORO,TN
1104278472,1,,WHEELER,AARON,PAUL,PROVIDENCE,RI
1932681509,1,,ROJAS,NANCY,,YUMA,AZ
1073853982,2,"MERCY CLINICS, INC",,,,DES MOINES,IA
1609915933,1,,SUCHECKI,DONNA,KOWALCZYK,WOODRIDGE,IL
1558818138,2,"DOUGLAS GARDENS HOME CARE, INC.",,,,PEMBROKE PINES,FL
1720540875,1,,HELLER,BRIAN,,TUCSON,AZ
1669487807,2,WALGREEN CO,,,,DANVILLE,IL
1073075123,1,,YANEZ,LAUREN,RAE,TEMPE,AZ
1982166039,1,,BUSSER,KAITLON,KAY,CHANDLER,AZ
1790247849,1,,HOFFSTEIN,JESSICA,,PHOENIX,AZ
1609338755,1,,BUSH,SHAWN,LYNN,PHOENIX,AZ
1518429661,1,,CHOLLEY,MARIAH,,PHOENIX,AZ
1992186886,1,,MUSELLA,ZACHARY,,HEWLETT,NY
1578866497,1,,TRAN,RYAN,,LONG BEACH,CA
1932521010,2,DLP WILSON PHYSICIAN PRACTICES LLC,,,,BRENTWOOD,TN
1982050589,1,,QUADRI,NABIHA,,BAYONNE,NJ
1275979668,1,,HIPP,DUSTIN,MICHAEL,HOUSTON,TX
1417104936,1,,MENDOZA,RICARDO,M,TOLEDO,OH
1679502256,1,,MANOHARAN,MURUGESAN,,MIAMI,FL
1427510577,1,,GRIFFITH,SHELBY,JO,TOLEDO,OH
1336601483,1,,LAHUSEN,KATIE,MARIE,BEND,OR
1245792399,1,,WADDINGTON,BRYNN,BABETTE,CHANDLER,AZ
1154883205,1,,ROBINSON,JOHN,MICHAEL,TEMPE,AZ
1063974111,1,,ALLMARK,AMELIA,,SANDY,UT
1972065027,1,,AUCLAIR,CHRISTINA,,GILBERT,AZ
1881156933,1,,AUBERT-VASQUEZ,MARIO,,TUCSON,AZ
1508328659,1,,HAMMONDS,RACQUEL,,WASHINGTON,DC
1417419565,1,,LIOTTA,SALVATORE,J,PHOENIX,AZ
1326500471,1,,EARHART,KATHRYN,MICHELLE,PHOENIX,AZ
1235691387,1,,OLIVERSON,JESSICA,NICOLE,PEORIA,AZ
1144782293,1,,SELL,BENJAMIN,H,PHOENIX,AZ
1053873109,1,,ANILES- RENOVA,EJERZAIN,,PHOENIX,AZ
1962964015,1,,JOHNSON,MICHAEL,EUGENE,TOLLESON,AZ
1871055921,1,,TAYLOR,WAYNETTE,LESLIE,MESA,AZ
1780146837,1,,DHURI,ANITA,MOHAN,ANAHEIM,CA
1598227647,1,,DEGOMEZ,CHELSEY,,PHOENIX,AZ
1407318553,1,,FASHUSI,OLUSEYI,,SAINT PAUL,MN
1316409469,1,,WELLS,KYLE,,FAIRPORT,NY
1225590375,1,,MANSOOR,NAYLA,,PHOENIX,AZ
1134681281,1,,NGUYEN,BINH,THANH,SURPRISE,AZ
1043772197,1,,GILLOOLY,STEPHANIE,,SCOTTSDALE,AZ
1952863003,1,,BLACKHURST,NATHAN,,PHOENIX,AZ
1861954919,1,,KIRBY,CHRISTIN,DENAY,GOODYEAR,AZ
1770045825,1,,BEHBAHANINIA,HIRBOD,,TEMPE,AZ
1689136731,1,,KIM,RACHEL,E.,RICHMOND,VA
1598227654,1,,HUNTER,GARRETT,COMMODORE,MESA,AZ
1407318561,1,,SANCHEZ,MELICIA,IRENE,PHOENIX,AZ
1316409477,1,,JONES,JARED,SCOTT,CHILLICOTHE,OH
1225590383,1,,FOUNTAIN,JOHN,HOPKINS,NEW YORK,NY
1134681299,1,,SHAFER,LAUREN,,CONCORD,CA
1043772106,1,,DARWAIZ,TAMANA,,GLENDALE,AZ
1417470899,2,PARTNERS IN PRIMARY CARE NC P.C.,,,,ORLANDO,FL
1053847079,1,,MCKENZIE,BRITTANY,,GREENVILLE,SC
1659611358,1,,GARCIA,YENCY,E,COSTA MESA,CA
1093891103,1,,MULLIGAN,LISA,MARIE,EVERETT,WA
1952863011,1,,CAMPOY,MARIAH,ROSE,PHOENIX,AZ
1861954927,1,,TODD,JANSSEN,,PHOENIX,AZ
1770045833,1,,GUEVARA,ERICA,RENAE,MESA,AZ
1689136749,1,,BANDARANAYAKE,DINUSHA,INDRA,TUCSON,AZ
1497217558,1,,LAROQUE,MORGAN,LYNN,OLYMPIA,WA
1306308465,1,,NGUYEN,TRUC,HONG,PHOENIX,AZ
1215499371,2,VM MEDICAL SOLUTIONS,,,,ROSENBERG,TX
1124580287,1,,ARDALE,AMANDA,ELLEN,PHOENIX,AZ
1033671193,1,,BUCK,SKYLER,VANCE,WASHINGTON,UT
1942762000,1,,CHAVEZ,BRYAN,R,AVONDALE,AZ
1851853915,1,,TRUONG,GAVIN,,WASHINGTON,DC
1679035737,2,BETTY'S INC,,,,PORT CHARLOTTE,FL
1760944821,1,,MADISON,JULIA,A,SYLVA,NC
1588126643,1,,CLARK,CYERRA,YVETTE,ANAHEIM,CA
1396207452,1,,VANCLEAVE,BRUNA,MARIA,COLORADO SPRINGS,CO
1205398369,1,,GUERRA,YADIRA,ESTEFANY,WINTHROP,MA
1114489275,1,,OUDAH,BRIDGET,HABEEBAT,ANAHEIM,CA
1023570181,1,,LITTLE,LAWANDA,,GREENVILLE,SC
1932661097,1,,CAMPBELL,IAN,CONNOR,INDIANAPOLIS,IN
1841752904,1,,CHERRY,LAMAR,,FARMINGTON HILLS,MI
1750843819,1,,VAZQUEZ,KIMBERLY,,IRVINE,CA
1669934725,1,,FISH,HEATHER,,VACAVILLE,CA
1437417789,1,,SHUKLA,SHUCHIN,,ASHEVILLE,NC
1235572413,1,,CUEVAS,THOMAS,ALONZO,CHICAGO,IL
1013407865,2,UNIVERSITY OF COLORADO HOSPITAL AUTHORITY,,,,DENVER,CO
1285100248,2,ALLEN'S PHARMACY,,,,DOTHAN,AL
1861819278,1,,ANDERSON,JEAN,L.,NEWTON,KS
1063836005,1,,RODRIGUEZ GARCIA,GRETTEL,,HATTIESBURG,MS
1316187289,2,WALGREEN CO,,,,DANVILLE,IL
1184966343,1,,FEAGIN,LISA,MARIE,NORFOLK,VA
1790247740,2,BEST CHOICE PRIMARY CARE PLLC,,,,SAN ANTONIO,TX
1578025631,2,"DAVID J GAJDA, MD, A PROFESSIONAL CORPORATION",,,,PARADISE,CA
1487116547,1,,SARPONG,AUGUSTUS,OWUSU,GOLDEN VALLEY,MN
1295297356,1,,CHEN,FELIX,VICTOR,ORANGE,CA
1104388263,2,"GASTON FAMILY HEALTH SERVICES, INC.",,,,GASTONIA,NC
1013479179,1,,BITTICKER,EMILY,LAURA,CLEVELAND,OH
1922560085,1,,PABELLO,JULIE-ANN,BALDEMOR,ANTELOPE,CA
1891189908,1,,BEIL,ELIZABETH,ELEANOR MILLER,AURORA,CO
1275866865,1,,ANDERSON,MARC,DAVID,SARTELL,MN
1912388067,1,,VASKE,MARCIE,MICHELLE,RICHFIELD,MN
1023511540,1,,FERRELL,SHANNON,LEIGH,RICHMOND,VA
1083894463,2,MERCY CLINICS INC,,,,DES MOINES,IA
1902396112,2,"CAM REHABILITAION SERVICES, LLC",,,,LAUREL,MD
1831651991,1,,RAMOS,CECILIA,,LAS VEGAS,NV
1740742808,1,,PIETRANDREA,PETER,,VINELAND,NJ
1659833713,1,,SEWELL,RYAN,TREVOR,INDIANAPOLIS,IN
1477015535,1,,CROCKETT,AMIRA,GABRIELLE,ALEXANDRIA,VA
1386106441,1,,CHOW,AUDREY,,SAN FRANCISCO,CA
1194287250,1,,CARTER,YISEL,VIRIDIANA,MESA,AZ
1992218291,1,,KUK,SUNG,SHIK,LOS ANGELES,CA
1003378167,1,,RODRIGUEZ,SANDY,,ANAHEIM,CA
1124446331,1,,GAO,FAY,,SAN FRANCISCO,CA
1912469073,1,,RICHARDSON,COLLIN,,AURORA,IL
1821550989,1,,CENTENO,ANDRES,,PICO RIVERA,CA
1699237743,1,,KHENSOURI,STEFAN,,COLUMBUS,IN
1356831218,2,UNIVERSITY OF COLORADO HOSPITAL AUTHORITY,,,,DENVER,CO
1629589197,1,,SAWYER,MORGAN,,RALEIGH,NC
1841506870,1,,VINCENT,JEAN,HILAIRE,FLORENCE,AL
1043224611,1,,SALAHSHOR,SUSAN,,JACKSONVILLE,FL
1194287235,2,NG MEDICAL BROOKLYN PLLC,,,,BROOKLYN,NY
1619467412,2,UNIVERSITY OF COLORADO HOSPITAL AUTHORITY,,,,DENVER,CO
1689136558,2,OMNIA ORTHOPEDIC AND PAIN SPECIALISTS,,,,ORLANDO,FL
1881749737,2,SWEDISHAMERICANHOSPITAL ASSOCIATION,,,,MILWAUKEE,WI
1851870109,1,,BENTLEY,LISA,,MILLINGTON,MI
1407094188,1,,NAGI,JASDEEPA,,SACRAMENTO,CA
1447428347,2,WALGREEN CO,,,,DANVILLE,IL
1669691929,2,MITCHELL J SPRIT MD,,,,LOS ANGELES,CA
1114238995,2,"MERCY CLINICS, INC",,,,DES MOINES,IA
1366480915,1,,DECARVALHO,LORIE,T,ROSEBURG,OR
1730641895,2,"CMO CARE OF MO II, LLC",,,,NASHVILLE,TN
1649732702,1,,MATHUR,ABHAY,,WASHINGTON,DC
1558823617,1,,BLOOM,JENNIFER,MARIE,NORFOLK,NE
1467914523,1,,CORDEIRO,MADISON,,FARMINGTON HILLS,MI
1427548387,2,UNIVERSITY OF COLORADO HOSPITAL AUTHORITY,,,,DENVER,CO
1336418730,1,,POLOWCHAK,TANAGER,YVONNE,NEWPORT,MN
1609110105,1,,ROWE,BRIAN,ANTHONY,NEWPORT BEACH,CA
1417491770,1,,STIFFEY,BETHANY,,PITTSBURGH,PA
1083192173,2,SHOALS INFECTIOUS DISEASE CONSULTANTS LLC,,,,FLORENCE,AL
